english|hindi_concept|type|japanese|hirangana|pronunciation|example_eng|example_jap
cant_1|banAkara+bolI+bAwa,kapata+kI+bAwa,ultA+GumA|noun|隠語|いんご|ingo_1|use cant phrase|隠語を使う
cant_2|banAkara+bolI+bAwa,kapata+kI+bAwa,ultA+GumA|suffix|～することができない|～することができない|~suru koto ga dekinai_1|Humans can't breathe under water.|人間は水中で呼吸できない。
canal_1|nahara|noun|運河|うんが|unga_1|canal tunnel|運河トンネル
canal_2|nahara|noun|掘割|ほりわり|horiwari_1|canal roach|掘割区域
canal_3|nahara|noun|堀川|ほりかわ|horikawa_1|canal leading from A to B|AからBに通じる堀川
canal_4|nahara|noun|堀|ほり|hori_1|canal wall|堀壁
canary_1||noun|カナリア|かなりあ|kanaria_1|raise a canary|カナリアを飼う
cancel_1|raxxa+kara|verb|中止する|ちゅうし|chuushi_1|cancel a merger|合併を中止する
cancel_2|raxxa+kara|verb|キャンセルする|きゃんせる|kyanseru_1|cancel a school trip|修学旅行をキャンセルする
cancel_3|raxxa+kara|verb|取り消す|とりけす|torikesu_1|cancel a contract|契約を取り消す
cancellation_1|maMsUKZaKZI,nirasana,raxxagI|noun|キャンセル|きゃんせる|kyanseru_1|wait for a cancellation|キャンセル待ちをする
cancellation_2|maMsUKZaKZI,nirasana,raxxagI|noun|解除|かいじょ|kaijo_1|cancellation of policy|保険契約の解除
cancellation_3|maMsUKZaKZI,nirasana,raxxagI|noun|削除|さくじょ|sakujo_1|program cancellation|プログラムの削除
cancellation_4|maMsUKZaKZI,nirasana,raxxagI|noun|取り消し|とりけし|torikeshi_1|cancellation of a deal|取引の取り消し
cancellation_5|maMsUKZaKZI,nirasana,raxxagI|noun|帳消し|ちょうけし|choukeshi_1|cancellation of a dept|借金を帳消しにする
cancer_1||noun|かに座|かにざ|kaniza_1|"Cancer as a ""water sign"" makes the signals of this energy more difficult to be perceived."|「水の星座」であるかに座は、高揚する気持ちを相手に伝えにくい人なのです。
cancer_2||noun|癌|がん|gan_1|Brest cancer|乳癌
cancer_3||noun|がん|がん|gan_2|find a cure for cancer|がんの治療法を見つける
cancerous_1||adjective|癌性|がんせい|gansei_1|cancerous mole|癌性のホクロ
candid_1||adjective|率直|そっちょく|socchoku_1|candid discussion|率直な議論
candid_2||adjective|さばさば|さばさば|sabasaba_1|candid enough to tell|さばさばと話す
candid_3||adjective|気さく|きさく|kisaku_1|candid answer|気さくな返答
candidacy_1||noun|立候補|りっこうほ|rikkouho_1|double candidacy|重複立候補
candidacy_2||noun|候補|こうほ|kouho_1|reconsider someone's candidacy for ～|～を候補として再検討する
candidate_1|aByarWI,prawyASI,ummIxavAra|noun|志願者|しがんしゃ|shigansha_1|candidate for admission|入学志願者
candidate_2|aByarWI,prawyASI,ummIxavAra|noun|候補者|こうほしゃ|kouhosha_1|candidate for prime minister|首相の候補者
candidate_3|aByarWI,prawyASI,ummIxavAra|noun|なり手|なりて|narite_1|candidate for elective public office|公職のなり手
candle_1|momabawwI,SamA|noun|キャンドル|きゃんどる|kyandoru_1|star-shaped candle|星型のキャンドル
candle_2|momabawwI,SamA|noun|ロウソク|ろうそく|rousoku_1|candle flame|ロウソクの炎
candlelight_1||noun|ろうそくの明かり|ろうそくのあかり|rousokunoakari_1|read a book by candlelight|ろうそくの明かりで読書をする
candlestick_1||noun|キャンドルスティック|きゃんどるすてぃっく|kyandorusutikku_1|Candlestick Park|キャンドルスティック・パーク
candy_1|miSrI,taPI|noun|お菓子|おかし|okashi_1|candy counter|お菓子売り場
candy_2|miSrI,taPI|noun|キャンディー|きゃんでぃー|kyandi_1|candy factory|キャンディー工場
candy_3|miSrI,taPI|noun|飴玉|あめだま|amedama_1|homemade candy|手作りの飴玉
candy_4|miSrI,taPI|noun|キャンデー|きゃんでー|kyande-_1|grape-flavored candy|ブドウ味のキャンデー
cane_1|beMwa,bewa,CadZI,sAzta,vewas,vewra|noun|サトウキビ|さとうきび|satoukibi_1|cane industry|サトウキビ産業
cane_2|beMwa,bewa,CadZI,sAzta,vewas,vewra|noun|杖|つえ|tsue_1|ivory-headed cane|象牙の柄の杖
canine_1||adjective|犬の|いぬの|inuno_1|canine behavior|犬の行動
canister_1|kanaswara,pIpA|noun|容器|ようき|youki_1|fuel canister|燃料容器
canker_1||noun|潰瘍|かいよう|kaiyou_1|canker disease|潰瘍病
cannery_1||noun|缶詰工場|かんづめこうじょう|kandsumekoujou_1|fish cannery|魚缶詰工場
cannibal_1|AxamaKora,naraBakRI|adjective|人食い|ひとくい|hitokui_1|cannibal tribe|人食い部族
cannon_1|wopa|noun|大砲|たいほう|taihou_1|air cannon|空気大砲
cannon_2|wopa|noun|キャノン|きゃのん|kyanon_1|cannon arm|キャノン・アーム
cannon_3|wopa|noun|砲|ほう|hou_1|cannon cocker|砲兵
cannonball_1||noun|キャノンボール|きゃのんボール|kyanonbo-ru_1|Cannonball Classic|キャノンボール・クラシック
cannot_1||phrase|きれない|きれない|kirenai_1|cannot explain in a word|一言じゃ説明しきれない
cannot_2||phrase|できない|できない|dekinai_1|cannot accept someone's apology|謝っても許すことができない
canny_1||adjective|抜け目のない|ぬけめのない|nukemenonai_1|canny ability|抜け目のない能力
canoe_1|doMgI|noun|カヌー|かぬー|kanu-_1|canoe trip|カヌー旅行
canon_1|niyama|noun|カノン|かのん|kanon_1|Pachelbel's Canon|パッヘルベルのカノン
canonic_1||adjective|標準|ひょうじん|hyoujin_1|canonic receiver|標準受信機
canopy_1|cAzxanI,madZavA,maMdapa,mazdZavA,SAmiyAnA,SAmiyAnA,viwAna|noun|天蓋|てんがい|tengai_1|canopy geometry|天蓋構造
cantaloupe_1||noun|カンタループ|かんたるーぷ|kantaru-pu_1|sweet cantaloupe|甘いカンタループ
cantaloupe_2||noun|キャンタロープ|きゃんたろーぷ|kyantaro-pu_1|imported cantaloupe|輸入物のキャンタロープ
canteen_1|cAyaGara,kEMtIna,kEntIna|noun|食堂|しょくどう|syokudou_1|staff canteen|社員食堂
canteen_2|cAyaGara,kEMtIna,kEntIna|noun|水筒|すいとう|suitou_1|This canteen holds a gallon.|この水筒は容量が一ガロンである。
cantilever_1||noun|片持ち|かたもち|katamochi_1|cantilever crane|片持ちクレーン
carcass_1|lASa,loWa,muraxAra|noun|死骸|しがい|shigai_1|domestic animal carcass|家畜の死骸
carcinogen_1||noun|発がん物質|はつがんぶっしつ|hatsuganbusshitsu_1|tobacco carcinogen|たばこ発がん物質
carcinogenic_1||adjective|発がん性|はつがんせい|hatsugansei_1|carcinogenic pollutants|発がん性汚染物質
carcinoma_1||noun|がん腫|がんしゅ|ganshu_1|carcinoma in the chest|胸部のがん腫
card_1|kArda|noun|カード|かーど|ka-do_1|credit card|クレジットカード
card_2|kArda|noun|札|ふだ|fuda_1|name card|名札
cardamom_1|ilAyacI|noun|カルダモン|かるだもん|karudamon_1|cardamom seed|カルダモン・シード
cardboard_1|gawwA|noun|厚紙|あつがみ|atsugami_1|cardboard sheet|厚紙シート
cardboard_2|gawwA|noun|板紙|いたがみ|itagami_1|cardboard cover|板紙表紙
cardboard_3|gawwA|noun|ダンボール|だんぼーる|danbo-ru_1|cardboard case|ダンボール箱
cardboard_4|gawwA|noun|台紙|だいし|daishi_1|recyclable cardboard|再利用可能な台紙
cardiac_1||adjective|心臓|しんぞう|shinzou_1|cardiac contractile force|心臓収縮力
cardinal_1|muKya|adjective|基本的|きほんてき|kihonteki_1|make a cardinal mistake|基本的な過ちを犯す
cardiology_1||noun|心臓学|しんぞうがく|shinzougaku_1|comparative cardiology|比較心臓学
cardiovascular_1||adjective|心血管|しんけっかん|shinkekkan_1|cardiovascular emergency|心血管救急
care_1|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|noun|注意|ちゅうい|chuui_1|with care|注意して
care_2|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|noun|丁寧|ていねい|teinei_1|be made with great care|丁寧に作ってある
care_3|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|noun|気苦労|きぐろう|kigurou_1|He didn't have a care in the world.|彼には気苦労などまるでなかった。
care_4|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|noun|ケア|けあ|kea_1|care service|ケアサービス
care_5|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|verb|気にする|きにする|kinisuru_1|care what others think|他人の考えを気にする
care_6|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|verb|保護する|ほご|hogo_1|care for dogs|犬の保護
care_7|ciMwA,cinwA,paravAha,PZikra,raKA,sAvaXAnI,xeKa-BAla,xeKaBAla,xeKa-reKa,yawna|verb|気に掛ける|きにかける|ki ni kakeru_1|care about a team|チームを気に掛ける
career_1|sarapata+jA|noun|経歴|けいれき|keireki_1|career building|経歴拡大
career_2|sarapata+jA|noun|職業|しょくぎょう|shokugyou_1|career activity|職業活動
career_3|sarapata+jA|noun|キャリア|きゃりあ|kyaria_1|career alternative|キャリア選択
carefree_1|alamaswa,alhadZa,maswa,nirxvaMxva,niSciMwa,PakkadZa,PZAkZA|adjective|のびのび|のびのび|nobinobi_1|carefree youngster|のびのびとした子供
carefree_2|alamaswa,alhadZa,maswa,nirxvaMxva,niSciMwa,PakkadZa,PZAkZA|adjective|ぬくぬく|ぬくぬく|nukunuku_1|live a carefree life|ぬくぬくと暮らす
carefree_3|alamaswa,alhadZa,maswa,nirxvaMxva,niSciMwa,PakkadZa,PZAkZA|noun|呑気|のんき|nonki_1|just carefree|単に呑気なだけだ
carefree_4|alamaswa,alhadZa,maswa,nirxvaMxva,niSciMwa,PakkadZa,PZAkZA|adjective|のんびり|のんびり|nonbiri_1|carefree summer|のんびりすごす夏
careful_1|sacewa,sajaga,sAvaXAna,sawarka|adjective|丁寧|ていねい|teinei_1|careful wrapping|丁寧な包装
careful_2|sacewa,sajaga,sAvaXAna,sawarka|adjective|念入り|ねんいり|nen'iri_1|careful work|念入りな仕事
careful_3|sacewa,sajaga,sAvaXAna,sawarka|adjective|綿密|めんみつ|menmitsu_1|careful planning|綿密な計画
careful_4|sacewa,sajaga,sAvaXAna,sawarka|adjective|周到|しゅうとう|shuutou_1|a careful strategy|周到な戦略
careless_1|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|adjective|いいかげん|いいかげん|iikagen_1|careless administrator|いい加減な管理者
careless_2|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|adjective|不注意|ふちゅうい|fuchuui_1|careless driver|不注意な運転手
careless_3|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|noun|呑気|のんき|nonki_1|careless wife|呑気な妻
careless_4|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|adjective|上滑り|うわすべり|uwasuberi_1|make a careless comment|上滑りなコメントをする
careless_5|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|adjective|ぞんざい|ぞんざい|zonzai_1|careless talk|ぞんざいなお喋り
careless_6|alagZarajZa,asAvaXAna,be-paravAha,lAparavAha|adjective|ぼやぼや|ぼやぼや|boyaboya_1|careless work|ぼやぼやした仕事
caress_1|cumakAra,halarA,ladZa,ladZa,malharA,pucakAra,purakAra,xularA|verb|愛撫する|あいぶ|aibu_1|caress someone's face|人の顔を愛撫する
caretaker_1||noun|管理人|かんりにん|kanrinin_1|live-in caretaker|住み込みの管理人
caretaker_2||noun|介護者|かいごしゃ|kaigosha_1|caretaker of older family members|家庭内における高齢者の介護者
careworn_1||adjective|悩み疲れた|なやみつかれた|nayamitsukareta_1|careworn look|悩み疲れた顔つき
cargo_1|jahAjZI+mAla,laxAva,mAla|noun|荷|に|ni_1|cargo booking|集荷
cargo_2|jahAjZI+mAla,laxAva,mAla|noun|貨物|かもつ|kamotsu_1|cargo carrier|貨物船
cargo_3|jahAjZI+mAla,laxAva,mAla|noun|カーゴ|かーご|ka-go_1|cargo lift|カーゴリフト
caricature_1|hAsya+ciwra+banA,vikqwi,vyaMgya|noun|戯画|ぎが|giga_1|bold caricature|大胆な戯画
caricature_2|hAsya+ciwra+banA,vikqwi,vyaMgya|noun|風刺画|ふうしが|fuushiga_1|harsh caricature|辛口の風刺画
caring_1||noun|思いやり|おもいやり|omoiyari_1|a caring doctor|思いやりのある医者
carmine_1||adjective|洋紅|ようこう|youkou_1|carmine dress|洋紅のドレス
carmine_2||noun|カルミン|かるみん|karumin_1|carmine stain|カルミン染色
carnage_1||noun|大虐殺|だいぎゃくさつ|daigyakusatsu_1|hideous scene of carnage|おぞましい大量殺りくの光景
carnal_1||adjective|性的|せいてき|seiteki_1|carnal longing|性的欲望
carnation_1||noun|カーネーション|かーねーしょん|ka-ne-syon_1|red carnation|赤いカーネーション
carnival_1|romana+kEWolika+logoM+kA+eka+uwsava|noun|カーニバル|かーにばる|ka-nibaru_1|Rio's Carnival|リオのカーニバル
carnivore_1||noun|肉食動物|にくしょくどうぶつ|nikushokudoubutsu_1|small carnivore|小型肉食動物
carol_1|Ananxa+kA+gIwa|noun|キャロル|きゃろる|kyaroru_1|Christmas carol|クリスマスキャロル
carp_1|CotI+wucCa+bAwoM+kI+SikAyawa+kara|noun|鯉|こい|koi_1|carp mouth|鯉口
carpenter_1|baDZaI,pOnI,wiraKAna|noun|匠|たくみ|takumi_1|carpenter's work|匠の仕事
carpenter_2|baDZaI,pOnI,wiraKAna|noun|カーペンター|かーぺんたー|ka-penta-_1|Carpenter's syndrome|カーペンター症候群
carpenter_3|baDZaI,pOnI,wiraKAna|noun|大工|だいく|daiku_1|carpenter tool|大工道具
carpentry_1||noun|大工仕事|だいくしごと|daikushigoto_1|master-hand at carpentry|大工仕事の名人である
carpet_1|Asana,gZalIcA,kAlIna,kAlIna+biCA,kZAlIna,PZarSa,xarI|noun|絨毯|じゅうたん|juutan_1|carpet of flowers|花の絨毯
carpet_2|Asana,gZalIcA,kAlIna,kAlIna+biCA,kZAlIna,PZarSa,xarI|noun|カーペット|かーぺと|ka-petto_1|carpet industry|カーペット産業
carport_1||noun|カーポート|かーぽーと|ka-po-to_1|carport sale|カーポートセール
carriage_1|gAdZI|noun|キャリッジ|きゃりっじ|kyarijji_1|carriage handle|キャリッジハンドル
carriage_2|gAdZI|noun|運搬|うんぱん|unpan_1|illegal carriage|不法運搬
carriage_3|gAdZI|noun|送料|そうりょう|souryou_1|carriage free|送料無料
cyclist_1||noun|サイクリスト|さいくりすと|saikurisuto_1|Some cyclists call Japan a paradise.|日本を天国と呼ぶサイクリストがいる
cyclone_1|bavaMdara,cakravAwa|noun|低気圧|ていきあつ|teikiatsu_1|cyclone frequency|低気圧頻度
cyclone_2|bavaMdara,cakravAwa|noun|サイクロン|さいくろん|saikuron_1|cyclone disaster|サイクロン災害
cyclotron_1||noun|サイクロトロン|さいくろとろん|saikurotoron_1|cyclotron development|サイクロトロン開発
cylinder_1|belana,sileMdara|noun|円柱|えんちゅう|enchuu_1|cylinder electrode|円柱電極
cylinder_2|belana,sileMdara|noun|シリンダー|しりんだー|shirinda-_1|cylinder body|シリンダー・ボディー
cylinder_3|belana,sileMdara|noun|円筒|えんとう|entou_1|cylinder geometry|円筒構造
cylindric_1||adjective|円柱状|えんちゅうじょう|enchuujou_1|cylindric bronchiectasis|円柱状気管支拡張症
cynic_1||adjective|シニック|しにっく|shinikku_1|cynic smile|シニックな笑み
cynic_2||noun|皮肉屋|ひにくや|hinikuya_1|old cynic|年寄りの皮肉屋
cypress_1||noun|ヒノキ|ひのき|hinoki_1|aroma of cypress|ヒノキの香り
cyst_1||noun|のう胞|のうほう|nouhou_1|bone cyst|骨のう胞
cytoplasm_1||noun|細胞質|さいぼうしつ|saiboushitsu_1|cytoplasm of a nerve cell|神経細胞の細胞質
censor_1|seMsara|verb|検閲する|けんえつ|ken'etsu_1|censor a book|本を検閲する
censure_1|garhaNA,lAnawa,niMxA+kara,vigarhaNa,XikkAra,XikkAra|noun|弾劾|だんがい|dangai_1|tacit censure|無言の弾劾
censure_2|garhaNA,lAnawa,niMxA+kara,vigarhaNa,XikkAra,XikkAra|noun|攻撃|こうげき|kougeki_1|severe censure|激しい攻撃
census_1|janagaNanA|noun|戸籍|こせき|koseki_1|Census Registration Act|戸籍法
census_2|janagaNanA|noun|人口調査|じんこうちょうさ|jinkouchousa_1|census statistics|人口調査統計
census_3|janagaNanA|noun|国勢調査|こくせいちょうさ|kokuseichousa_1|The census remains the most basic source of information for local authorities.|国勢調査は、地方自治体にとって今なお最も基本的な情報源です。
